startTime,endTime,duration,qualifiers,channels,ratings,stationId,program.tmsId,program.rootId,program.subType,program.title,program.releaseYear,program.releaseDate,program.titleLang,program.descriptionLang,program.entityType,program.genres,program.audience,program.longDescription,program.shortDescription,program.topCast,program.directors,program.qualityRating.ratingsBody,program.qualityRating.value,program.ratings,program.preferredImage.width,program.preferredImage.height,program.preferredImage.uri,program.preferredImage.category,program.preferredImage.text,program.preferredImage.primary,station.stationId,station.callSign,station.videoQuality.signalType,station.videoQuality.videoType,station.preferredImage.width,station.preferredImage.height,station.preferredImage.uri,station.preferredImage.category,station.preferredImage.primary,station.channel,program.sportsId,station.affiliateCallSign,station.affiliateId,station.videoQuality.truResolution,program.preferredImage.caption.content,program.preferredImage.caption.lang
2020-11-10T23:00Z,2020-11-11T01:00Z,120,"['CC', 'DD 5.1', 'Stereo']",['512'],,10241,MV001434870000,33591,Feature Film,The Chronicles of Riddick,2004.0,2004-06-03,en,en,Movie,"['Science fiction', 'Adventure', 'Action']",,"Galactic criminal Riddick (Vin Diesel) is on the run, with bounty hunters on his tail. He receives guidance from Aereon (Judi Dench), ambassador from the Elemental race, who informs him that a warrior army known as the Necromongers is annihilating all human life in the galaxy in a bid for universal dominance. The wise Aereon urges Riddick into battle, believing he is the one man who can defeat the Necromongers and their leader, the evil Lord Marshal (Colm Feore).",A fugitive (Vin Diesel) fights an invading ruler (Colm Feore) and his army.,"['Vin Diesel', 'Colm Feore', 'Thandie Newton']",['David Twohy'],TMS,2,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Sequences of Intense Action|Some Language|Sequences of Intense Violence'}, {'body': 'British Board of Film Classification', 'code': '15', 'subRating': 'Frequent Violence'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Violence'}, {'body': 'B.C. Film Classification Office', 'code': '14A', 'subRating': 'Frequent Violence|Coarse Language'}, {'body': 'Manitoba Film Classification Board', 'code': '14A'}, {'body': 'Maritime Film Classification Board', 'code': 'PG', 'subRating': 'Language'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '14A', 'subRating': 'Frequent Violence|Coarse Language'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'Medietilsynet', 'code': '15 år'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '16'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14'}, {'body': 'Australian Classification Board', 'code': 'M 15+', 'subRating': 'Low Level Coarse Language|Medium Level Violence'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-10'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'Film & Publication Board', 'code': '16'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B'}]",240,360,assets/p33591_v_v5_ad.jpg,VOD Art,yes,true,10241,HBO2,Digital,SDTV,360,270,assets/s10241_ll_h3_aa.png,Logo,true,512,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,['CC'],['039'],"[{'body': 'USA Parental Rating', 'code': 'TVG'}]",11221,MV011982100000,16077652,TV Movie,Welcome to Christmas,2018.0,2018-12-09,en,en,Movie,"['Drama', 'Romance', 'Holiday']",,A real estate developer finds romance with a charming sheriff in a small town.,A real estate developer finds romance with a charming sheriff in a small town.,"['Eric Mabius', 'Jennifer Finnigan', 'Susan Hogan']",['Gary Harvey'],,,"[{'body': 'USA Parental Rating', 'code': 'TVG'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Australian Classification Board', 'code': 'G'}]",240,360,assets/p16077652_v_v5_aa.jpg,VOD Art,yes,true,11221,HALL,Digital,SDTV,360,270,assets/s11221_ll_h3_aa.png,Logo,true,039,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,['CC'],['123'],"[{'body': 'USA Parental Rating', 'code': 'TVG'}]",11221,MV011982100000,16077652,TV Movie,Welcome to Christmas,2018.0,2018-12-09,en,en,Movie,"['Drama', 'Romance', 'Holiday']",,A real estate developer finds romance with a charming sheriff in a small town.,A real estate developer finds romance with a charming sheriff in a small town.,"['Eric Mabius', 'Jennifer Finnigan', 'Susan Hogan']",['Gary Harvey'],,,"[{'body': 'USA Parental Rating', 'code': 'TVG'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Australian Classification Board', 'code': 'G'}]",240,360,assets/p16077652_v_v5_aa.jpg,VOD Art,yes,true,11221,HALL,Digital,SDTV,360,270,assets/s11221_ll_h3_aa.png,Logo,true,123,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,"['CC', 'DD 5.1', 'Stereo']",['555'],,20622,MV000468250000,18172,Feature Film,Courage Under Fire,1996.0,1996-07-12,en,en,Movie,"['Action', 'Drama', 'Mystery']",,"During the 1991 Gulf War, Lieutenant Colonel Nathaniel Serling (Denzel Washington) accidentally caused a friendly fire incident, a mistake that was hushed up by his superiors. Following the war, he is assigned to investigate the case of Army Captain Karen Walden (Meg Ryan), killed in action when her Medevac unit was attempting to rescue the crew of a downed helicopter. But, as Serling interviews the members of Walden's crew, he realizes their stories about the incident don't add up.",Officer (Denzel Washington) reviews medal candidacy of female helicopter pilot (Meg Ryan).,"['Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips']",['Edward Zwick'],TMS,3.5,"[{'body': 'Motion Picture Association of America', 'code': 'R'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Film & Publication Board', 'code': '13', 'subRating': 'Violence|Language'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Australian Classification Board', 'code': 'M 15+', 'subRating': 'Medium Level Coarse Language|Medium Level Violence'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '16'}, {'body': 'Régie du cinéma', 'code': '13+', 'subRating': 'Violence'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'Medietilsynet', 'code': '15 år'}]",240,360,assets/p18172_v_v5_at.jpg,VOD Art,yes,true,20622,SHOBET,Digital,SDTV,360,270,assets/s20622_ll_h3_ad.png,Logo,true,555,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,['CC'],['051'],"[{'body': 'USA Parental Rating', 'code': 'TVG'}]",61522,MV013140580000,17456982,TV Movie,A Blue Ridge Mountain Christmas,2019.0,2019-11-07,en,en,Movie,"['Romance', 'Holiday']",,Hotel manager Willow returns to her stunning Virginia hometown to help her sister plan a Christmas wedding at the inn her family once owned.,Hotel manager Willow returns to her hometown to help her sister plan a Christmas wedding.,"['Rachael Leigh Cook', 'Benjamin Ayres', 'Christie Burke']",['David Winning'],,,"[{'body': 'USA Parental Rating', 'code': 'TVG'}, {'body': 'Australian Classification Board', 'code': 'G'}]",240,360,assets/p17456982_v_v5_aa.jpg,VOD Art,yes,true,61522,HMM,Digital,SDTV,360,270,assets/s61522_ll_h3_aa.png,Logo,true,051,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,['CC'],['629'],"[{'body': 'USA Parental Rating', 'code': 'TVG'}]",61522,MV013140580000,17456982,TV Movie,A Blue Ridge Mountain Christmas,2019.0,2019-11-07,en,en,Movie,"['Romance', 'Holiday']",,Hotel manager Willow returns to her stunning Virginia hometown to help her sister plan a Christmas wedding at the inn her family once owned.,Hotel manager Willow returns to her hometown to help her sister plan a Christmas wedding.,"['Rachael Leigh Cook', 'Benjamin Ayres', 'Christie Burke']",['David Winning'],,,"[{'body': 'USA Parental Rating', 'code': 'TVG'}, {'body': 'Australian Classification Board', 'code': 'G'}]",240,360,assets/p17456982_v_v5_aa.jpg,VOD Art,yes,true,61522,HMM,Digital,SDTV,360,270,assets/s61522_ll_h3_aa.png,Logo,true,629,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,['CC'],['026'],"[{'body': 'USA Parental Rating', 'code': 'TVPG'}]",10918,MV013224900000,17513835,TV Movie,You Light Up My Christmas,2019.0,2019,en,en,Movie,"['Romance', 'Holiday']",,"Emma returns to her hometown for Christmas. She discovers the lights have gone dim in the once festive town, prompting her to reconnect with an old flame to set their hearts and the town ablaze with light again.",Emma returns to her hometown for Christmas and reconnects with an old flame.,"['Kim Fields', 'Adrian Holmes', 'Christina Sicoli']",['Rhonda Baraka'],,,"[{'body': 'USA Parental Rating', 'code': 'TVPG'}]",240,360,assets/p17513835_v_v5_aa.jpg,VOD Art,yes,true,10918,LIFE,Digital,SDTV,360,270,assets/s10918_ll_h3_ac.png,Logo,true,026,,,,,,
2020-11-10T23:00Z,2020-11-11T01:00Z,120,['CC'],['170'],"[{'body': 'USA Parental Rating', 'code': 'TVPG'}]",10918,MV013224900000,17513835,TV Movie,You Light Up My Christmas,2019.0,2019,en,en,Movie,"['Romance', 'Holiday']",,"Emma returns to her hometown for Christmas. She discovers the lights have gone dim in the once festive town, prompting her to reconnect with an old flame to set their hearts and the town ablaze with light again.",Emma returns to her hometown for Christmas and reconnects with an old flame.,"['Kim Fields', 'Adrian Holmes', 'Christina Sicoli']",['Rhonda Baraka'],,,"[{'body': 'USA Parental Rating', 'code': 'TVPG'}]",240,360,assets/p17513835_v_v5_aa.jpg,VOD Art,yes,true,10918,LIFE,Digital,SDTV,360,270,assets/s10918_ll_h3_ac.png,Logo,true,170,,,,,,
2020-11-10T23:05Z,2020-11-11T01:10Z,125,"['CC', 'DD 5.1']",['516'],,18431,MV003755950000,8889912,Feature Film,The Five-Year Engagement,2012.0,2012-04-27,en,en,Movie,['Romantic comedy'],,"On their one-year anniversary, sous chef Tom Solomon (Jason Segel) plans to surprise his girlfriend, Violet Barnes (Emily Blunt), with an engagement ring. The lovers do end up engaged, but the fact that the proposal does not go exactly as planned proves to be a harbinger of things to come. Each time they try to set a date, various obstacles stand in their way. As more and more time passes, Tom and Violet begin to wonder if perhaps their marriage is not meant to be.","An engaged couple (Jason Segel, Emily Blunt) trips up on the long walk down the aisle.","['Jason Segel', 'Emily Blunt', 'Rhys Ifans']",['Nicholas Stoller'],TMS,3,"[{'body': 'Motion Picture Association of America', 'code': 'R', 'subRating': 'Language Throughout|Sexual Content'}, {'body': 'B.C. Film Classification Office', 'code': '14A', 'subRating': 'Sexually Suggestive Scenes|Coarse Language'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '14A', 'subRating': 'Sexually Suggestive Scenes|Coarse Language'}, {'body': 'Manitoba Film Classification Board', 'code': '14A', 'subRating': 'Sexual Content|Coarse Language|Not Recommended for Children'}, {'body': 'Régie du cinéma', 'code': '13+'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Coarse Language|Sexual Content'}, {'body': 'Maritime Film Classification Board', 'code': '14', 'subRating': 'Language May Offend'}, {'body': 'British Board of Film Classification', 'code': '15', 'subRating': 'Strong Language|Sex|Sex References'}, {'body': 'UK Content Provider', 'code': '15'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '12'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K12'}, {'body': 'Instituto de Cinematografía y de las Artes Visuales', 'code': '7'}, {'body': 'Australian Classification Board', 'code': 'MA 15+'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '14'}, {'body': 'Medietilsynet', 'code': '15 år'}, {'body': 'Film & Publication Board', 'code': '16'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}]",240,360,assets/p8889912_v_v5_ab.jpg,VOD Art,yes,true,18431,HBOZ,Digital,SDTV,360,270,assets/s18431_ll_h3_aa.png,Logo,true,516,,,,,,
2020-11-10T23:07Z,2020-11-11T01:00Z,113,"['CC', 'Stereo']",['538'],,25621,MV000324110000,12842,Feature Film,Jacob's Ladder,1990.0,1990-11-02,en,en,Movie,"['Horror', 'Drama', 'Thriller']",,"After returning home from the Vietnam War, veteran Jacob Singer (Tim Robbins) struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie (Elizabeth Peña), and ex-wife, Sarah (Patricia Kalember), try to help, but to little avail. Even Singer's chiropractor friend, Louis (Danny Aiello), fails to reach him as he descends into madness.",Hellish hallucinations haunt a veteran (Tim Robbins) and others who were in his battalion.,"['Tim Robbins', 'Elizabeth Peña', 'Danny Aiello']",['Adrian Lyne'],TMS,3,"[{'body': 'Motion Picture Association of America', 'code': 'R'}, {'body': 'Manitoba Film Classification Board', 'code': 'R'}, {'body': 'Maritime Film Classification Board', 'code': '18'}, {'body': 'Régie du cinéma', 'code': '13+'}, {'body': 'Film & Publication Board', 'code': '18'}, {'body': ""Conseil Supérieur de l'Audiovisuel"", 'code': '-12'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Coarse Language|Disturbing Content'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Medietilsynet', 'code': '18 år'}]",240,360,assets/p12842_v_v5_ae.jpg,VOD Art,yes,true,25621,MOVIE,Digital,SDTV,360,270,assets/s25621_ll_h3_ad.png,Logo,true,538,,,,,,
2020-11-10T23:10Z,2020-11-11T01:00Z,110,"['CC', 'HD 1080i']",['973'],"[{'body': 'USA Parental Rating', 'code': 'TV14'}]",76408,MV001904660000,162830,Feature Film,The Messengers,2007.0,2007-02-02,en,es,Movie,"['Horror', 'Thriller']",,"Cuando los Solomon cambian la locura de vivir en la gran ciudad por la tranquilidad de una granja en Dakota del Norte, ellos no esperaban vivir una pesadilla. Poco después de llegar, la adolescente Jess y su hermano más joven observan unas apariciones terribles y enfrentan los ataques de una fuente sobrenatural. Jess debe advertir a su incrédula familia antes de que sea demasiado tarde para salvarlos.",Una oscuridad siniestra desciende sobre una granja y sus nuevos inquilinos.,"['Kristen Stewart', 'Dylan McDermott', 'Penelope Ann Miller']","['Danny Pang', 'Oxide Pang Chun']",TMS,1.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG-13', 'subRating': 'Terror|Mature Thematic Material|Disturbing Violence'}, {'body': ""Alberta's Film Classification Board"", 'code': '14A', 'subRating': 'Frightening Scenes'}, {'body': 'B.C. Film Classification Office', 'code': '14A', 'subRating': 'Violence|Frightening Scenes'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': '14A', 'subRating': 'Frightening Scenes|Violence'}, {'body': 'Manitoba Film Classification Board', 'code': '14A', 'subRating': 'Not Recommended for Children|Frightening Scenes|Violence'}, {'body': 'Régie du cinéma', 'code': '13+'}, {'body': 'British Board of Film Classification', 'code': '15'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': '12'}, {'body': 'Film & Publication Board', 'code': '16', 'subRating': 'Violence'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '16'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K16'}, {'body': 'Australian Classification Board', 'code': 'M 15+'}, {'body': 'Dirección General de Radio, Televisión y Cinematografía', 'code': 'B15'}, {'body': 'Medietilsynet', 'code': '15 år'}]",240,360,assets/p162830_v_v5_aa.jpg,VOD Art,yes,true,76408,CINSONY,Digital,HDTV,360,270,assets/s76408_ll_h3_ae.png,Logo,true,973,,,,HD 1080i,,
2020-11-10T23:15Z,2020-11-11T01:20Z,125,"['CC', 'DD 5.1', 'Stereo']",['037'],"[{'body': 'USA Parental Rating', 'code': 'TVPG', 'subRating': 'Language|Dialog'}]",10093,MV001067170000,27575,Feature Film,Shrek,2001.0,2001-04-22,en,en,Movie,"['Comedy', 'Fantasy', 'Animated', 'Children']",Children,"Once upon a time, in a far away swamp, there lived an ogre named Shrek (Mike Myers) whose precious solitude is suddenly shattered by an invasion of annoying fairy tale characters. They were all banished from their kingdom by the evil Lord Farquaad (John Lithgow). Determined to save their home -- not to mention his -- Shrek cuts a deal with Farquaad and sets out to rescue Princess Fiona (Cameron Diaz) to be Farquaad's bride. Rescuing the Princess may be small compared to her deep, dark secret.",A monster (Mike Myers) and a donkey (Eddie Murphy) make a deal with a mean lord.,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']","['Andrew Adamson', 'Vicky Jenson']",TMS,3.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG', 'subRating': 'Mild Language|Some Crude Humor'}, {'body': 'British Board of Film Classification', 'code': 'U', 'subRating': 'Some Very Mild Bad Language|Mild, Comic Violence'}, {'body': 'B.C. Film Classification Office', 'code': 'G', 'subRating': 'May Frighten Younger Children'}, {'body': 'Manitoba Film Classification Board', 'code': 'G', 'subRating': 'Frightening Scenes'}, {'body': 'Maritime Film Classification Board', 'code': 'PG'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'G', 'subRating': 'May Frighten Younger Children'}, {'body': 'Australian Classification Board', 'code': 'PG'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': 'L'}, {'body': 'UK Content Provider', 'code': 'U'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '0'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}]",240,360,assets/p27575_v_v5_aa.jpg,VOD Art,yes,true,10093,FREEFRM,Digital,SDTV,360,270,assets/s10093_ll_h3_ad.png,Logo,true,037,,,,,,
2020-11-10T23:15Z,2020-11-11T01:20Z,125,"['CC', 'DD 5.1', 'Stereo']",['122'],"[{'body': 'USA Parental Rating', 'code': 'TVPG', 'subRating': 'Language|Dialog'}]",10093,MV001067170000,27575,Feature Film,Shrek,2001.0,2001-04-22,en,en,Movie,"['Comedy', 'Fantasy', 'Animated', 'Children']",Children,"Once upon a time, in a far away swamp, there lived an ogre named Shrek (Mike Myers) whose precious solitude is suddenly shattered by an invasion of annoying fairy tale characters. They were all banished from their kingdom by the evil Lord Farquaad (John Lithgow). Determined to save their home -- not to mention his -- Shrek cuts a deal with Farquaad and sets out to rescue Princess Fiona (Cameron Diaz) to be Farquaad's bride. Rescuing the Princess may be small compared to her deep, dark secret.",A monster (Mike Myers) and a donkey (Eddie Murphy) make a deal with a mean lord.,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']","['Andrew Adamson', 'Vicky Jenson']",TMS,3.5,"[{'body': 'Motion Picture Association of America', 'code': 'PG', 'subRating': 'Mild Language|Some Crude Humor'}, {'body': 'British Board of Film Classification', 'code': 'U', 'subRating': 'Some Very Mild Bad Language|Mild, Comic Violence'}, {'body': 'B.C. Film Classification Office', 'code': 'G', 'subRating': 'May Frighten Younger Children'}, {'body': 'Manitoba Film Classification Board', 'code': 'G', 'subRating': 'Frightening Scenes'}, {'body': 'Maritime Film Classification Board', 'code': 'PG'}, {'body': 'Régie du cinéma', 'code': 'G'}, {'body': 'Saskatchewan Film and Video Classification Board', 'code': 'G', 'subRating': 'May Frighten Younger Children'}, {'body': 'Australian Classification Board', 'code': 'PG'}, {'body': 'Departamento de Justiça, Classificação, Títulos e Qualificação', 'code': 'L'}, {'body': 'UK Content Provider', 'code': 'U'}, {'body': 'Freiwillige Selbstkontrolle der Filmwirtschaft', 'code': '0'}, {'body': 'Mediakasvatus- ja kuvaohjelmayksikkö', 'code': 'K7'}]",240,360,assets/p27575_v_v5_aa.jpg,VOD Art,yes,true,10093,FREEFRM,Digital,SDTV,360,270,assets/s10093_ll_h3_ad.png,Logo,true,122,,,,,,
